scene_id,im_id,obj_id,score,R,t,time
1,1552,6,1.0,0.24029336869716644 -0.969947099685669 -0.0382324680685997 0.8541250228881836 0.19255715608596802 0.4831066131591797 -0.4612259268760681 -0.1487426459789276 0.874726414680481,30.78167513012886 -158.94916653633118 852.1846532821655,-1
1,1552,7,1.0,-0.7905682325363159 0.5042808651924133 0.347423255443573 -0.5013129711151123 -0.20712292194366455 -0.8401105403900146 -0.35169222950935364 -0.8383324146270752 0.4165472090244293,-116.46392196416855 -76.39776915311813 791.6714549064636,-1
1,1552,8,1.0,0.39933618903160095 0.23016373813152313 -0.8874431252479553 0.6570746898651123 -0.7468980550765991 0.10196136683225632 -0.6393617391586304 -0.6238332986831665 -0.4494982063770294,188.68736922740936 -37.92004659771919 1058.2956075668335,-1
1,1553,1,1.0,0.5820332169532776 -0.7430711388587952 0.3302767276763916 -0.6907586455345154 -0.6661074161529541 -0.28134217858314514 0.4290570020675659 -0.06439102441072464 -0.9009793400764465,365.6713664531708 -128.83803248405457 899.9508619308472,-1
1,1553,2,1.0,0.9165899753570557 0.33133357763290405 -0.22378763556480408 -0.3826475739479065 0.8892399072647095 -0.25066548585891724 0.11594702303409576 0.3153893053531647 0.941852331161499,388.84425163269043 36.55542433261871 787.5450253486633,-1
1,1553,3,1.0,-0.21151627600193024 -0.31874576210975647 -0.9239382743835449 0.7986067533493042 0.48862162232398987 -0.35139185190200806 0.5634609460830688 -0.812188446521759 0.1512010395526886,-124.18925762176514 91.55772626399994 731.4366102218628,-1
1,1553,4,1.0,-0.1301460862159729 -0.9914008975028992 0.013658823445439339 -0.3526710867881775 0.059163156896829605 0.933875322341919 -0.926652729511261 0.11672312766313553 -0.3573382496833801,117.95666813850403 57.845573872327805 723.0135798454285,-1
1,1553,5,1.0,-0.9067994356155396 0.2895849943161011 0.3063585162162781 -0.37977951765060425 -0.2457318902015686 -0.8918426632881165 -0.18298222124576569 -0.9250710010528564 0.3328079581260681,-104.66304421424866 -66.17335975170135 756.3511729240417,-1
1,1553,6,1.0,-0.492682546377182 0.6284264326095581 0.6019504070281982 0.20752599835395813 0.756621778011322 -0.6200456619262695 -0.8451016545295715 -0.1805652529001236 -0.5031890869140625,141.29109680652618 -141.72452688217163 808.6190223693848,-1
1,1553,7,1.0,-0.8829247951507568 -0.4106215834617615 -0.22767047584056854 0.23652054369449615 -0.8078724145889282 0.5398151874542236 -0.40558844804763794 0.42276743054389954 0.8104107975959778,19.115718081593513 -146.2453156709671 837.962806224823,-1
1,1553,8,1.0,0.8614917397499084 0.49441707134246826 -0.1156877800822258 -0.5037603974342346 0.8036274313926697 -0.3168727457523346 -0.06369739025831223 0.3312622010707855 0.9413862228393555,169.58680748939514 -55.21267279982567 869.1065311431885,-1
1,1555,1,1.0,0.5747488141059875 -0.7477497458457947 0.3324672281742096 -0.6887233257293701 -0.6614168286323547 -0.29696521162986755 0.44195494055747986 -0.05829749256372452 -0.8951410055160522,372.71830439567566 -132.17392563819885 907.6125025749207,-1
1,1555,2,1.0,0.9102541208267212 0.359165221452713 -0.20600464940071106 -0.40176957845687866 0.8864510655403137 -0.22975221276283264 0.1000940203666687 0.2918992042541504 0.9511972665786743,394.9064910411835 31.165722757577896 789.6738648414612,-1
1,1555,3,1.0,-0.4540054202079773 0.6456876397132874 0.6139761209487915 0.2145795375108719 0.7480407357215881 -0.6280053853988647 -0.8647743463516235 -0.15337112545967102 -0.4781658351421356,148.01716804504395 -143.64847540855408 810.6032609939575,-1
1,1555,4,1.0,0.010396525263786316 -0.9962422251701355 0.08598502725362778 -0.3162747025489807 0.07829897850751877 0.9454309344291687 -0.9486107230186462 -0.03702408820390701 -0.3142721652984619,130.06062805652618 56.985970586538315 746.2587356567383,-1
1,1555,5,1.0,-0.8434962630271912 0.5267229080200195 -0.10524795949459076 -0.5173763036727905 -0.7440617084503174 0.422722190618515 0.1443464607000351 0.41101738810539246 0.9001271724700928,9.357023984193802 -151.4347493648529 833.2876563072205,-1
1,1555,6,1.0,0.24487349390983582 -0.45561283826828003 -0.8558351397514343 0.5571231842041016 0.7885504961013794 -0.2603878080844879 0.7935053110122681 -0.4130435585975647 0.44692757725715637,-92.57578104734421 79.2367160320282 630.7199597358704,-1
1,1555,7,1.0,-0.939706027507782 0.07870683073997498 0.33280307054519653 -0.3383784592151642 -0.3549192547798157 -0.8715115189552307 0.04952428489923477 -0.9315780401229858 0.3601524233818054,-99.10840541124344 -69.68159228563309 802.7403950691223,-1
1,1555,8,1.0,-0.96856689453125 -0.22645556926727295 0.10293708741664886 -0.2406647503376007 0.7484093308448792 -0.6180322170257568 0.06291773915290833 -0.6233789920806885 -0.779384434223175,248.0458766222 -64.86809253692627 1189.7116899490356,-1
1,1556,1,1.0,0.5663986206054688 -0.7514410614967346 0.33842140436172485 -0.688805103302002 -0.6570971608161926 -0.3062201738357544 0.45248210430145264 -0.059663690626621246 -0.8897753357887268,375.1048445701599 -132.29428231716156 912.1229648590088,-1
1,1556,2,1.0,0.9119859337806702 0.33162739872932434 -0.24146434664726257 -0.3873431384563446 0.8899673223495483 -0.24067310988903046 0.13508155941963196 0.3130200207233429 0.9400912523269653,403.2784104347229 31.403563916683197 800.4171848297119,-1
1,1556,3,1.0,-0.060687437653541565 -0.9974520206451416 0.037505604326725006 -0.45257148146629333 0.060987286269664764 0.8896401524543762 -0.8896605968475342 0.037015996873378754 -0.45511946082115173,133.5521638393402 58.072593063116074 740.9415245056152,-1
1,1556,4,1.0,-0.23504211008548737 -0.2421848028898239 -0.9413297176361084 0.7995273470878601 0.502553403377533 -0.32893186807632446 0.5527307391166687 -0.8299317955970764 0.07551218569278717,-111.06313019990921 95.39129585027695 742.163360118866,-1
1,1556,5,1.0,-0.8550845980644226 0.5025426149368286 -0.12759876251220703 -0.5082225799560547 -0.7636467218399048 0.39818811416625977 0.10266607999801636 0.405333012342453 0.9083859324455261,12.315946631133556 -148.82566034793854 831.748366355896,-1
1,1556,6,1.0,-0.4522479474544525 0.6418285965919495 0.6192962527275085 0.1757226288318634 0.7448726892471313 -0.6436505913734436 -0.8744103312492371 -0.18226535618305206 -0.4496510624885559,153.6455899477005 -144.9585109949112 827.993631362915,-1
1,1556,7,1.0,-0.9292864203453064 0.16367244720458984 0.3311167061328888 -0.3693445324897766 -0.4200267195701599 -0.8289525508880615 0.0034011900424957275 -0.8926303386688232 0.4507765769958496,-94.95700150728226 -67.93271005153656 789.0766859054565,-1
1,1556,8,1.0,-0.9685852527618408 -0.1842062622308731 0.16706547141075134 -0.1681903600692749 0.9800887703895569 0.10553811490535736 -0.18317975103855133 0.07412384450435638 -0.9802810549736023,167.60103404521942 -24.31204915046692 777.1936058998108,-1
1,1557,1,1.0,0.5640496015548706 -0.7541107535362244 0.3363999128341675 -0.6913769245147705 -0.6540511846542358 -0.30694451928138733 0.4514929950237274 -0.05944718420505524 -0.8902921676635742,378.5717189311981 -133.15418362617493 917.621910572052,-1
1,1557,2,1.0,0.9060918688774109 0.3597952425479889 -0.2225869596004486 -0.4060823917388916 0.8872278928756714 -0.21891474723815918 0.11872091144323349 0.2887455224990845 0.9500165581703186,405.2085280418396 29.54833395779133 802.5380373001099,-1
1,1557,3,1.0,-0.018702231347560883 -0.999324381351471 0.03164219111204147 -0.30080243945121765 0.03580532968044281 0.9530141949653625 -0.9535030722618103 0.008305443450808525 -0.3012687861919403,140.94161987304688 58.37505683302879 763.1386518478394,-1
1,1557,4,1.0,-0.8451048135757446 0.521072506904602 -0.11950527876615524 -0.5157366991043091 -0.7357942461967468 0.4388878345489502 0.1407610923051834 0.4325394630432129 0.8905593156814575,15.00685978680849 -149.9059498310089 840.1627540588379,-1
1,1557,5,1.0,0.11906197667121887 -0.431027352809906 -0.8944493532180786 0.5652772188186646 0.7700315117835999 -0.295826256275177 0.8162633776664734 -0.4703901708126068 0.33533138036727905,-90.34942835569382 80.84288984537125 640.4325366020203,-1
1,1557,6,1.0,-0.46512362360954285 0.6323184370994568 0.6195431351661682 0.17519336938858032 0.7517621517181396 -0.6357367634773254 -0.8677369356155396 -0.18715637922286987 -0.4604402482509613,154.85182404518127 -144.07293498516083 824.7036933898926,-1
1,1557,7,1.0,-0.9475182890892029 0.017834899947047234 0.31920355558395386 -0.30505895614624023 -0.3491418957710266 -0.8860242962837219 0.09564517438411713 -0.93690025806427 0.33625906705856323,-93.58351677656174 -69.14819031953812 823.2628107070923,-1
1,1557,8,1.0,0.959900975227356 -0.18227291107177734 -0.2129940688610077 -0.16248182952404022 -0.9808771014213562 0.10714308172464371 -0.22845032811164856 -0.06823910772800446 -0.9711610674858093,188.00513446331024 -42.19835251569748 791.0578846931458,-1
1,1558,1,1.0,0.5583325028419495 -0.754396915435791 0.3451813757419586 -0.6887829303741455 -0.6534419655799866 -0.31399333477020264 0.46243152022361755 -0.062442339956760406 -0.884453535079956,380.56957721710205 -135.41719317436218 920.9559559822083,-1
1,1558,2,1.0,0.9056316018104553 0.362234890460968 -0.22049374878406525 -0.40781068801879883 0.8865118026733398 -0.21860386431217194 0.1162843257188797 0.28789424896240234 0.95057612657547,408.48925709724426 26.176029816269875 806.1956167221069,-1
1,1558,3,1.0,-0.02185194194316864 -0.999072790145874 0.037094034254550934 -0.42647936940193176 0.042872894555330276 0.9034806489944458 -0.9042333364486694 0.0039229616522789 -0.4270208179950714,142.1896070241928 55.45652285218239 749.2046356201172,-1
1,1558,4,1.0,-0.528120756149292 0.6292874813079834 0.5701630115509033 0.223442941904068 0.750756561756134 -0.621641218662262 -0.8192446827888489 -0.20090270042419434 -0.5370998978614807,155.4476022720337 -144.29247379302979 822.1794962882996,-1
1,1558,5,1.0,-0.10195464640855789 0.3195340633392334 0.9420738220214844 0.6446806788444519 -0.7000106573104858 0.3072003424167633 0.7576226592063904 0.6386574506759644 -0.13462810218334198,-53.37359383702278 108.30681025981903 758.6860656738281,-1
1,1558,6,1.0,-0.8615707755088806 0.49583500623703003 -0.10882771015167236 -0.49388352036476135 -0.769173264503479 0.40552619099617004 0.1173667162656784 0.4031376838684082 0.9075819849967957,17.79942587018013 -150.51639080047607 843.7816500663757,-1
1,1558,7,1.0,-0.8589395880699158 0.408419668674469 0.30889540910720825 -0.4076581597328186 -0.1803162842988968 -0.8951542377471924 -0.3098996579647064 -0.8948070406913757 0.32137632369995117,-91.57373756170273 -70.51347196102142 803.3218383789062,-1
1,1558,8,1.0,-0.9739241003990173 -0.18260499835014343 0.13463729619979858 -0.19345997273921967 0.9784327149391174 -0.0724068284034729 -0.11851168423891068 -0.09656570851802826 -0.9882460236549377,171.69560492038727 -32.81029313802719 776.483416557312,-1
1,1559,1,1.0,0.5500392913818359 -0.7590730786323547 0.3482310473918915 -0.6923831105232239 -0.6476355791091919 -0.3180781900882721 0.46697139739990234 -0.06615380942821503 -0.8817944526672363,381.60210847854614 -139.98596370220184 925.7889986038208,-1
1,1559,2,1.0,0.9015711545944214 0.35136526823043823 -0.2524121105670929 -0.40836700797080994 0.8837962746620178 -0.22834311425685883 0.14284907281398773 0.30894437432289124 0.9402912855148315,412.58537769317627 21.800655871629715 813.9108419418335,-1
1,1559,3,1.0,-0.5160441398620605 0.6428466439247131 0.5660802125930786 0.23527801036834717 0.7418347001075745 -0.6279535889625549 -0.8236157298088074 -0.19086550176143646 -0.5340670347213745,155.98952770233154 -147.15473353862762 823.2813477516174,-1
1,1559,4,1.0,-0.07437701523303986 -0.3669544756412506 -0.9272607564926147 0.6214349865913391 0.7101638913154602 -0.3308866620063782 0.7799273729324341 -0.6008426547050476 0.17521844804286957,-89.2857313156128 82.74289965629578 667.4342155456543,-1
1,1559,5,1.0,-0.049445949494838715 -0.9987162947654724 0.01099611446261406 -0.3171323835849762 0.026139015331864357 0.9480209350585938 -0.9470914006233215 0.04338858649134636 -0.3180176913738251,148.31337332725525 52.81275138258934 771.8885540962219,-1
1,1559,6,1.0,-0.8655284643173218 0.4952303171157837 -0.07488419860601425 -0.4813809096813202 -0.781226396560669 0.397439569234848 0.13832254707813263 0.38004302978515625 0.9145678877830505,18.025394529104233 -151.14864706993103 834.6995711326599,-1
1,1559,7,1.0,-0.9400820732116699 0.21560263633728027 -0.26412340998649597 -0.33755266666412354 -0.6976107358932495 0.6319791078567505 -0.04799896478652954 0.6832677721977234 0.7285886406898499,-66.46385043859482 -88.69152516126633 685.3074431419373,-1
1,1559,8,1.0,-0.9867266416549683 -0.017738906666636467 0.16141867637634277 -0.08211803436279297 0.9120625257492065 -0.40174442529678345 -0.14009740948677063 -0.4096672832965851 -0.9014129638671875,215.35232663154602 -67.76036322116852 1028.843879699707,-1
1,1561,1,1.0,0.5384406447410583 -0.7607821226119995 0.36234283447265625 -0.6925984621047974 -0.644480288028717 -0.3239634931087494 0.4799884259700775 -0.07652299851179123 -0.8739308714866638,374.3897080421448 -149.76218342781067 934.844970703125,-1
1,1561,2,1.0,0.8944031000137329 0.369981050491333 -0.2513108253479004 -0.4240981340408325 0.8800250887870789 -0.21376755833625793 0.14206987619400024 0.2977748215198517 0.9440054297447205,408.14369916915894 10.468081571161747 822.158694267273,-1
1,1561,3,1.0,-0.9888995885848999 -0.060691215097904205 0.13562476634979248 -0.10317053645849228 0.9373325109481812 -0.3328111171722412 -0.106926828622818 -0.3431093096733093 -0.9331894516944885,167.03327000141144 -65.19412994384766 819.545328617096,-1
1,1561,4,1.0,-0.48523879051208496 0.6513102650642395 0.5833852291107178 0.24380630254745483 0.7415189743041992 -0.6250665783882141 -0.8397034406661987 -0.16107353568077087 -0.5186073184013367,151.73497796058655 -155.72182834148407 837.3532891273499,-1
1,1561,5,1.0,0.0221455879509449 -0.99946129322052 0.024231741204857826 -0.46092888712882996 0.01130096334964037 0.8873651623725891 -0.8871607780456543 -0.030820313841104507 -0.46043020486831665,147.84863591194153 47.83771187067032 780.147910118103,-1
1,1561,6,1.0,-0.8779898285865784 0.3938204348087311 0.272101491689682 -0.39405280351638794 -0.27191162109375 -0.8779445290565491 -0.27176496386528015 -0.8780488967895508 0.39392170310020447,-92.27349609136581 -73.98156821727753 793.1479811668396,-1
1,1561,7,1.0,-0.3191935420036316 -0.2903035879135132 0.9021304249763489 0.6731337308883667 0.6006197333335876 0.4314475953578949 -0.6670880317687988 0.7449697256088257 0.003699185326695442,-55.51200360059738 109.32328552007675 743.5219287872314,-1
1,1561,8,1.0,-0.9355971813201904 0.34830915927886963 -0.05778230354189873 -0.3444773554801941 -0.8646367192268372 0.3657035231590271 0.07741717249155045 0.36205586791038513 0.9289361834526062,14.312082901597023 -153.67507934570312 843.4314131736755,-1
1,1565,1,1.0,0.519902765750885 -0.7697845697402954 0.3703146278858185 -0.7000657320022583 -0.6323740482330322 -0.33167925477027893 0.4894988536834717 -0.0868036150932312 -0.8676727414131165,365.27517437934875 -166.30427539348602 948.2570886611938,-1
1,1565,2,1.0,0.885354220867157 0.37763020396232605 -0.2711885869503021 -0.4376159906387329 0.8738459348678589 -0.21186208724975586 0.1569715440273285 0.3062494993209839 0.9389203190803528,405.3398072719574 -7.308796979486942 835.8511924743652,-1
1,1565,3,1.0,-0.9943529963493347 -0.019322892650961876 0.10434961318969727 -0.053078100085258484 0.9420149326324463 -0.3313468396663666 -0.09189631044864655 -0.33501437306404114 -0.9377208948135376,160.40295362472534 -76.02579891681671 808.8963627815247,-1
1,1565,4,1.0,-0.22506433725357056 -0.18669775128364563 -0.9562897086143494 0.8137387633323669 0.503790020942688 -0.28987035155296326 0.5358873009681702 -0.843409538269043 0.038538023829460144,-98.45646470785141 83.49891006946564 736.977219581604,-1
1,1565,5,1.0,-0.4023226201534271 0.6753038167953491 0.6181436777114868 0.26834404468536377 0.7325295805931091 -0.6256135106086731 -0.8752874732017517 -0.08582325279712677 -0.47592687606811523,142.04445481300354 -165.38430750370026 838.5756611824036,-1
1,1565,6,1.0,-0.5239706635475159 0.8492352366447449 0.06522544473409653 0.7271225452423096 0.4858778715133667 -0.48499035835266113 -0.44356250762939453 -0.2066938281059265 -0.8720837235450745,-0.5660651950165629 -158.79394114017487 926.2487292289734,-1
1,1565,7,1.0,0.7163241505622864 -0.6976421475410461 -0.013240031898021698 -0.27488449215888977 -0.29958435893058777 0.9136124849319458 -0.6413410305976868 -0.65080326795578 -0.40637049078941345,126.39792263507843 32.48589485883713 706.1741352081299,-1
1,1565,8,1.0,-0.8922372460365295 0.3796386420726776 0.24451416730880737 -0.3640528917312622 -0.28438034653663635 -0.8869009613990784 -0.2671668231487274 -0.8803421854972839 0.3919433057308197,-95.55422514677048 -79.78459447622299 802.240252494812,-1
1,1568,1,1.0,0.49758225679397583 -0.7745505571365356 0.390491247177124 -0.7092862725257874 -0.6224550604820251 -0.33085164427757263 0.4993245601654053 -0.11234413832426071 -0.8591005802154541,358.41724276542664 -172.4475920200348 952.5362253189087,-1
1,1568,2,1.0,0.8674812316894531 0.3660496771335602 -0.3368740379810333 -0.44780030846595764 0.8695364594459534 -0.2082819938659668 0.21668267250061035 0.3315330445766449 0.9182236194610596,409.5993638038635 -14.942772686481476 851.401686668396,-1
1,1568,3,1.0,-0.5893702507019043 0.8053343892097473 0.06387031078338623 0.7285483479499817 0.5640058517456055 -0.38873517513275146 -0.3490850329399109 -0.18257635831832886 -0.9191331267356873,-4.022032488137484 -167.17363893985748 952.8118371963501,-1
1,1568,4,1.0,-0.9938501119613647 -0.030345512554049492 0.10649637877941132 -0.06583303958177567 0.9352237582206726 -0.3478834331035614 -0.08904123306274414 -0.35275495052337646 -0.9314696788787842,159.21810269355774 -80.46400547027588 815.6276941299438,-1
1,1568,5,1.0,-0.5543009042739868 0.6643977165222168 0.5013245344161987 0.2546454071998596 0.7088152170181274 -0.6578273773193359 -0.7924054861068726 -0.2369743287563324 -0.5620827674865723,144.23826336860657 -173.64831268787384 873.2442259788513,-1
1,1568,6,1.0,-0.47827380895614624 -0.06835369765758514 0.8755466341972351 0.5274128317832947 0.7748028039932251 0.34859180450439453 -0.7022035121917725 0.6284968852996826 -0.334517240524292,-46.67817801237106 84.4147801399231 629.8511624336243,-1
1,1568,7,1.0,-0.8666394948959351 0.44714322686195374 0.22135715186595917 -0.34549808502197266 -0.2177514135837555 -0.9128064513206482 -0.3599543571472168 -0.867552638053894 0.34319907426834106,-97.8696346282959 -81.49442821741104 807.1649074554443,-1
1,1568,8,1.0,0.0726187527179718 -0.9939028024673462 0.08296844363212585 -0.44375279545783997 0.04230239614844322 0.8951503038406372 -0.8932021856307983 -0.10182216763496399 -0.43797510862350464,139.52423632144928 30.630553141236305 746.6374039649963,-1
1,1570,1,1.0,0.48433953523635864 -0.7785997986793518 0.398995965719223 -0.7098549604415894 -0.6163114309310913 -0.34097856283187866 0.5113915205001831 -0.11807983368635178 -0.851196825504303,353.8593053817749 -176.61020159721375 951.5824317932129,-1
1,1570,2,1.0,0.8617207407951355 0.3739100396633148 -0.34297066926956177 -0.45669373869895935 0.8661022186279297 -0.20321877300739288 0.22106212377548218 0.3317503333091736 0.9171004891395569,406.240850687027 -20.319974049925804 850.1695394515991,-1
1,1570,3,1.0,-0.4135681390762329 0.902992308139801 0.11647380888462067 0.7752854228019714 0.41634270548820496 -0.47496432065963745 -0.47738218307495117 -0.10612967610359192 -0.8722630143165588,-7.979637943208218 -162.74508833885193 923.5928058624268,-1
1,1570,4,1.0,-0.9900252223014832 -0.02081802859902382 0.13934379816055298 -0.07951149344444275 0.8990306258201599 -0.4306064546108246 -0.11630996316671371 -0.4373907446861267 -0.8917182683944702,178.68171632289886 -90.2499184012413 921.3894009590149,-1
1,1570,5,1.0,-0.5667924284934998 0.6603467464447021 0.49263429641723633 0.25266554951667786 0.7084702253341675 -0.6589614748954773 -0.784159779548645 -0.24902261793613434 -0.5684024095535278,140.27421176433563 -175.00664293766022 865.8039569854736,-1
1,1570,6,1.0,-0.2967380881309509 -0.056264638900756836 -0.9533000588417053 0.8428398966789246 0.4538908004760742 -0.28914374113082886 0.44896259903907776 -0.8892791867256165 -0.08726461231708527,-98.84081035852432 82.71024376153946 748.8198280334473,-1
1,1570,7,1.0,-0.8838592171669006 0.4157765507698059 0.21429561078548431 -0.35910770297050476 -0.3096001148223877 -0.8804484009742737 -0.2997238337993622 -0.855147659778595 0.42295148968696594,-98.45522046089172 -81.8430706858635 799.2813587188721,-1
1,1570,8,1.0,0.09131063520908356 -0.9930168986320496 0.0746992826461792 -0.422370046377182 0.029311595484614372 0.9059494733810425 -0.9018126130104065 -0.11427351832389832 -0.4167439937591553,141.62419736385345 27.17047557234764 758.1310272216797,-1
1,1571,1,1.0,0.47660893201828003 -0.7800371050834656 0.4054453670978546 -0.7110503315925598 -0.6132539510726929 -0.34398698806762695 0.5169636011123657 -0.12434478104114532 -0.8469279408454895,350.19785165786743 -178.40205132961273 952.1064162254333,-1
1,1571,2,1.0,0.8625304102897644 0.3863453269004822 -0.32676973938941956 -0.46146270632743835 0.8655221462249756 -0.1947401463985443 0.2075895220041275 0.3187613785266876 0.9248232841491699,402.2591710090637 -22.295312955975533 848.8929867744446,-1
1,1571,3,1.0,-0.4777856171131134 0.8725245594978333 0.10208740830421448 0.74332195520401 0.4634721875190735 -0.48235461115837097 -0.46818095445632935 -0.154578298330307 -0.8700069785118103,-10.694406926631927 -164.1966700553894 927.9147982597351,-1
1,1571,4,1.0,-0.9929280281066895 0.002920870203524828 0.1186819076538086 -0.03832453116774559 0.9382874965667725 -0.3437265157699585 -0.11236172914505005 -0.3458441197872162 -0.9315400123596191,154.49874103069305 -84.58390086889267 814.1555786132812,-1
1,1571,5,1.0,-0.5626100301742554 0.6573405861854553 0.5013713240623474 0.26843953132629395 0.7188494801521301 -0.641245424747467 -0.781927227973938 -0.2261832356452942 -0.5808880925178528,135.36436855793 -173.96235466003418 856.1636209487915,-1
1,1571,6,1.0,-0.44650569558143616 -0.10816148668527603 0.88821941614151 0.5349616408348083 0.7634468078613281 0.36189132928848267 -0.7172509431838989 0.6367499232292175 -0.28302109241485596,-49.71668869256973 88.96428346633911 669.6033477783203,-1
1,1571,7,1.0,-0.882049024105072 0.42233848571777344 0.2088530957698822 -0.35669779777526855 -0.308970183134079 -0.8816485404968262 -0.3078247010707855 -0.8521546125411987 0.42317408323287964,-100.75406730175018 -81.94614946842194 796.3533997535706,-1
1,1571,8,1.0,-0.015299588441848755 -0.994026243686676 0.10806473344564438 -0.35710200667381287 0.10638175904750824 0.9279876947402954 -0.9339401721954346 -0.024392299354076385 -0.35659635066986084,141.44401252269745 26.17463283240795 762.1928453445435,-1
1,1572,1,1.0,0.47238633036613464 -0.7833816409111023 0.40393632650375366 -0.7084072828292847 -0.61013263463974 -0.3548201620578766 0.5244143009185791 -0.11853925883769989 -0.8431715369224548,349.5219647884369 -181.3829243183136 956.2578201293945,-1
1,1572,2,1.0,0.8561908006668091 0.37586718797683716 -0.35448718070983887 -0.46175968647003174 0.8644676208496094 -0.19867950677871704 0.23176561295986176 0.3337954580783844 0.9137095808982849,402.4066627025604 -25.124041363596916 849.4066596031189,-1
1,1572,3,1.0,-0.9923681616783142 0.01839982345700264 0.12193070352077484 -0.020954672247171402 0.9492603540420532 -0.31379270553588867 -0.12151770293712616 -0.3139529228210449 -0.9416300058364868,152.61079370975494 -86.10707521438599 812.9029870033264,-1
1,1572,4,1.0,-0.4845579266548157 0.8707975745201111 0.0831584483385086 0.741253137588501 0.4592229723930359 -0.48954886198043823 -0.46448618173599243 -0.17557330429553986 -0.8680015206336975,-12.46628537774086 -165.3873175382614 929.3143153190613,-1
1,1572,5,1.0,-0.5427535772323608 0.6747097373008728 0.5001852512359619 0.28181207180023193 0.7073069214820862 -0.6483044624328613 -0.7912019491195679 -0.21091125905513763 -0.5740347504615784,134.83324646949768 -177.9758483171463 865.277111530304,-1
1,1572,6,1.0,-0.3640690743923187 -0.24363575875759125 0.8989412784576416 0.40584561228752136 0.827227771282196 0.3885660767555237 -0.8382977247238159 0.5062962770462036 -0.20228952169418335,-52.05323174595833 93.38833391666412 713.0775451660156,-1
1,1572,7,1.0,-0.891379714012146 0.4075378179550171 0.19838108122348785 -0.3419782519340515 -0.31744617223739624 -0.8844651579856873 -0.29747772216796875 -0.8562365174293518 0.42233413457870483,-101.7908900976181 -81.7810669541359 793.0799126625061,-1
1,1572,8,1.0,-0.09027482569217682 -0.9891560077667236 0.11584888398647308 -0.48381301760673523 0.1452328860759735 0.8630366921424866 -0.8705029487609863 0.02186129055917263 -0.4916773736476898,141.12058281898499 24.24810267984867 760.3815793991089,-1
1,1573,1,1.0,0.4701631963253021 -0.7867652177810669 0.39993399381637573 -0.7161858081817627 -0.604918360710144 -0.3480684757232666 0.5157755017280579 -0.12277810275554657 -0.8478803634643555,349.50825572013855 -185.05629897117615 954.3089270591736,-1
1,1573,2,1.0,0.8518028259277344 0.3630425035953522 -0.3776666820049286 -0.4607689082622528 0.8622198104858398 -0.2104019969701767 0.24924680590629578 0.353238046169281 0.9017199277877808,404.1445553302765 -28.530003502964973 848.4291434288025,-1
1,1573,3,1.0,-0.522956371307373 0.8494072556495667 0.07088029384613037 0.7064929604530334 0.47848230600357056 -0.5214614868164062 -0.47684812545776367 -0.22262518107891083 -0.8503256440162659,-12.235850095748901 -172.11127281188965 951.241135597229,-1
1,1573,4,1.0,-0.9922298192977905 0.025519896298646927 0.12177322059869766 -0.01391543447971344 0.9498350620269775 -0.31244146823883057 -0.12363794445991516 -0.3117082715034485 -0.9420995712280273,153.29155325889587 -88.66090327501297 812.4441504478455,-1
1,1573,5,1.0,-0.8858882784843445 0.42299771308898926 0.19045981764793396 -0.3437502682209015 -0.32287415862083435 -0.8818095326423645 -0.3115088939666748 -0.8466553688049316 0.4314359724521637,-101.42149031162262 -82.9462930560112 789.4430160522461,-1
1,1573,6,1.0,-0.5415288209915161 0.6833470463752747 0.48967671394348145 0.2842092216014862 0.6969916224479675 -0.6583521366119385 -0.7911836504936218 -0.21734601259231567 -0.5716546773910522,134.9141150712967 -180.36608397960663 865.631639957428,-1
1,1573,7,1.0,-0.33007752895355225 -0.3216903507709503 0.8874481320381165 0.24723772704601288 0.877856969833374 0.4101713299751282 -0.911000669002533 0.35479897260665894 -0.2102268636226654,-49.723681062459946 87.86416053771973 686.8435740470886,-1
1,1573,8,1.0,-0.03927076235413551 -0.9905122518539429 -0.1316947489976883 0.5010055303573608 0.09451458603143692 -0.8602676391601562 0.8645526170730591 -0.09976315498352051 0.4925404191017151,145.4751193523407 28.747383505105972 763.3404731750488,-1
1,1575,1,1.0,0.46239182353019714 -0.7935569286346436 0.39555180072784424 -0.7216582894325256 -0.5960091948509216 -0.35211142897605896 0.5151729583740234 -0.12263979762792587 -0.8482666611671448,349.0855395793915 -190.88611006736755 949.5636820793152,-1
1,1575,2,1.0,0.8476669788360596 0.3754803538322449 -0.37480032444000244 -0.4710831344127655 0.8576429486274719 -0.20622599124908447 0.2440110296010971 0.3513730764389038 0.9038780331611633,404.15307879447937 -34.30216386914253 843.7471985816956,-1
1,1575,3,1.0,-0.9932006597518921 0.030930744484066963 0.11223151534795761 -0.006226353347301483 0.9485645890235901 -0.3165227174758911 -0.11624911427497864 -0.31506937742233276 -0.9419221878051758,153.8364440202713 -92.29446202516556 810.9647631645203,-1
1,1575,4,1.0,-0.9046290516853333 0.4148472547531128 -0.09771253168582916 -0.4091182053089142 -0.7809880971908569 0.4718896150588989 0.11944980919361115 0.4668610990047455 0.8762263059616089,-5.089898593723774 -176.01117491722107 846.2046980857849,-1
1,1575,5,1.0,-0.3232448697090149 -0.2697758078575134 0.9070466756820679 0.4411352276802063 0.8050311803817749 0.39664173126220703 -0.8372052907943726 0.5283427834510803 -0.14121460914611816,-49.05514419078827 90.99365770816803 704.7438621520996,-1
